X.SXVP1.,X.SXVP1..1,X0,startloc,endloc
AMDP1,BLRP1,1191.873704,40,5
AMDP1,BAGP1,1153.280905,40,6
AMDP1,MAAP1,1352.276352,40,7
AMDP1,GDRP1,1240.668183,40,8
AMDP1,CTAP1,1038.304696,40,9
AMDP1,GTYP1,1020.18711,40,10
AMDP1,KRNP1,961.3953261,40,11
AMDP1,HBXP1,881.6696283,40,12
AMDP1,PGRP1,1049.330831,40,13
AMDP1,VGAP1,1104.413937,40,14
AMDP1,BGMP1,809.7879396,40,15
AMDP1,HYDP1,868.7986819,40,16
AMDP1,HYDP2,833.8634359,40,17
AMDP1,NPWP1,728.1274729,40,18
AMDP1,TPNP1,829.6624678,40,19
AMDP1,SATP1,1073.216689,40,20
AMDP1,SSEP1,665.4239599,40,21
AMDP1,STRP1,592.0522304,40,22
AMDP1,NDCP1,645.0289687,40,23
AMDP1,VTZP1,1229.044765,40,24
AMDP1,ADBP1,716.5470233,40,25
AMDP1,PNQP1,484.4636886,40,26
AMDP1,AWBP1,449.021819,40,27
AMDP1,MLGP1,541.4052339,40,28
AMDP1,BOMP1,409.1421065,40,29
AMDP1,NAGP1,681.8003132,40,30
AMDP1,DHIP1,319.640399,40,31
AMDP1,VAPP1,285.5258886,40,32
AMDP1,BAMP1,1330.38529,40,33
AMDP1,RPRP1,937.8569751,40,34
AMDP1,STVP1,195.1113804,40,35
AMDP1,IDRP1,339.2086953,40,36
AMDP1,NURP1,680.477333,40,37
AMDP1,SBPP1,1175.335879,40,38
AMDP1,BDQP1,92.92563677,40,39
AMDP1,AMDP1,0,40,40
AMDP1,KDJP1,1358.838327,40,41
AMDP1,BHCP1,1455.111378,40,42
AMDP1,KHRP1,166.678026,40,43
AMDP1,CORP1,301.3509327,40,44
AMDP1,JHSP1,663.9743025,40,45
AMDP1,IXWP1,1406.057135,40,46
AMDP1,BHLP1,339.7435205,40,47
AMDP1,VNSP1,1103.813957,40,48
AMDP1,AUBP1,1217.315814,40,49
AMDP1,KNUP1,884.7804876,40,50
AMDP1,DBDP1,1422.741133,40,51
AMDP1,CCUP1,1605.72762,40,52
AMDP1,SYNP1,710.0115128,40,53
AMDP1,JAIP1,542.8154707,40,54
AMDP1,AGRP1,742.3574381,40,55
AMDP1,AGRP2,722.3867803,40,56
AMDP1,GKPP1,1157.119545,40,57
AMDP1,BPCP1,1606.52151,40,58
AMDP1,MZUP1,1342.302266,40,59
AMDP1,DELP1,738.2816522,40,60
AMDP1,DELP3,803.4480175,40,61
AMDP1,PGHP1,965.3694871,40,62
AMDP1,NJPP1,1656.608898,40,63
AMDP1,AMBP1,924.7646336,40,64
AMDP1,BKSP1,1779.234887,40,65
AMDP1,GAUP1,1974.74752,40,66
KDJP1,SXVP1,1380.771484,41,1
KDJP1,KRIP1,1297.168816,41,2
KDJP1,BLRP2,1300.542929,41,3
KDJP1,MULP1,1218.599788,41,4
KDJP1,BLRP1,1304.852231,41,5
KDJP1,BAGP1,1218.946472,41,6
KDJP1,MAAP1,1131.116516,41,7
KDJP1,GDRP1,1048.217835,41,8
KDJP1,CTAP1,1292.987721,41,9
KDJP1,GTYP1,1131.971301,41,10
KDJP1,KRNP1,1035.735919,41,11
KDJP1,HBXP1,1329.737799,41,12
KDJP1,PGRP1,846.5434919,41,13
KDJP1,VGAP1,794.9379292,41,14
KDJP1,BGMP1,1345.951015,41,15
KDJP1,HYDP1,927.9068499,41,16
KDJP1,HYDP2,914.4737311,41,17
KDJP1,NPWP1,1328.273284,41,18
KDJP1,TPNP1,872.8020929,41,19
KDJP1,SATP1,714.9357572,41,20
KDJP1,SSEP1,1127.297871,41,21
KDJP1,STRP1,1302.748198,41,22
KDJP1,NDCP1,921.7583224,41,23
KDJP1,VTZP1,539.5901183,41,24
KDJP1,ADBP1,787.9699606,41,25
KDJP1,PNQP1,1298.940279,41,26
KDJP1,AWBP1,1090.4867,41,27
KDJP1,MLGP1,923.9215591,41,28
KDJP1,BOMP1,1348.568461,41,29
KDJP1,NAGP1,709.1477402,41,30
KDJP1,DHIP1,1138.969841,41,31
KDJP1,VAPP1,1342.134108,41,32
KDJP1,BAMP1,290.3664444,41,33
KDJP1,RPRP1,440.2865288,41,34
KDJP1,STVP1,1321.661918,41,35
KDJP1,IDRP1,1019.658894,41,36
KDJP1,NURP1,682.6046105,41,37
KDJP1,SBPP1,194.1152126,41,38
KDJP1,BDQP1,1289.256695,41,39
KDJP1,AMDP1,1358.838327,41,40
KDJP1,KDJP1,9.50E-05,41,41
KDJP1,BHCP1,110.354121,41,42
KDJP1,KHRP1,1264.923715,41,43
KDJP1,CORP1,1188.255058,41,44
KDJP1,JHSP1,848.3245772,41,45
KDJP1,IXWP1,135.7255649,41,46
KDJP1,BHLP1,1207.278699,41,47
KDJP1,VNSP1,472.4546909,41,48
KDJP1,AUBP1,365.1791864,41,49
KDJP1,KNUP1,732.4727509,41,50
KDJP1,DBDP1,247.0232011,41,51
KDJP1,CCUP1,276.1446515,41,52
KDJP1,SYNP1,982.8177479,41,53
KDJP1,JAIP1,1169.851462,41,54
KDJP1,AGRP1,979.5765771,41,55
KDJP1,AGRP2,1013.352877,41,56
KDJP1,GKPP1,612.8824441,41,57
KDJP1,BPCP1,364.7563315,41,58
KDJP1,MZUP1,500.6184398,41,59
KDJP1,DELP1,1153.992001,41,60
KDJP1,DELP3,1167.381582,41,61
KDJP1,PGHP1,1011.831102,41,62
KDJP1,NJPP1,613.7512089,41,63
KDJP1,AMBP1,1298.822938,41,64
KDJP1,BKSP1,654.0059704,41,65
KDJP1,GAUP1,795.7908944,41,66
BHCP1,SXVP1,1383.442077,42,1
BHCP1,KRIP1,1303.692944,42,2
BHCP1,BLRP2,1311.464005,42,3
BHCP1,MULP1,1227.013427,42,4
BHCP1,BLRP1,1321.251393,42,5
BHCP1,BAGP1,1236.277016,42,6
BHCP1,MAAP1,1125.413078,42,7
BHCP1,GDRP1,1051.888113,42,8
BHCP1,CTAP1,1322.723128,42,9
BHCP1,GTYP1,1160.064982,42,10
BHCP1,KRNP1,1068.738005,42,11
BHCP1,HBXP1,1373.28665,42,12
BHCP1,PGRP1,870.4021814,42,13
BHCP1,VGAP1,812.1165347,42,14
BHCP1,BGMP1,1395.370584,42,15
BHCP1,HYDP1,971.4988935,42,16
BHCP1,HYDP2,962.1888899,42,17
BHCP1,NPWP1,1383.465728,42,18
BHCP1,TPNP1,922.3594796,42,19
BHCP1,SATP1,738.0559402,42,20
BHCP1,SSEP1,1186.715126,42,21
BHCP1,STRP1,1367.272978,42,22
BHCP1,NDCP1,989.2323945,42,23
BHCP1,VTZP1,540.8414312,42,24
BHCP1,ADBP1,856.5754959,42,25
BHCP1,PNQP1,1370.527975,42,26
BHCP1,AWBP1,1167.889501,42,27
BHCP1,MLGP1,1002.426314,42,28
BHCP1,BOMP1,1424.914792,42,29
BHCP1,NAGP1,794.0031462,42,30
BHCP1,DHIP1,1224.221935,42,31
BHCP1,VAPP1,1425.335391,42,32
BHCP1,BAMP1,275.5801174,42,33
BHCP1,RPRP1,524.7721803,42,34
BHCP1,STVP1,1409.544403,42,35
BHCP1,IDRP1,1116.066521,42,36
BHCP1,NURP1,783.4055519,42,37
BHCP1,SBPP1,280.191453,42,38
BHCP1,BDQP1,1383.050314,42,39
BHCP1,AMDP1,1455.111378,42,40
BHCP1,KDJP1,110.354121,42,41
BHCP1,BHCP1,9.50E-05,42,42
BHCP1,KHRP1,1366.247363,42,43
BHCP1,CORP1,1293.051277,42,44
BHCP1,JHSP1,957.8534445,42,45
BHCP1,IXWP1,192.7261489,42,46
BHCP1,BHLP1,1313.389304,42,47
BHCP1,VNSP1,578.3020255,42,48
BHCP1,AUBP1,464.3195795,42,49
BHCP1,KNUP1,842.250592,42,50
BHCP1,DBDP1,303.4487387,42,51
BHCP1,CCUP1,239.6481888,42,52
BHCP1,SYNP1,1093.171868,42,53
BHCP1,JAIP1,1279.468127,42,54
BHCP1,AGRP1,1089.875168,42,55
BHCP1,AGRP2,1123.686069,42,56
BHCP1,GKPP1,712.3671586,42,57
BHCP1,BPCP1,367.8106178,42,58
BHCP1,MZUP1,581.1799095,42,59
BHCP1,DELP1,1264.23053,42,60
BHCP1,DELP3,1277.19179,42,61
BHCP1,PGHP1,1118.764513,42,62
BHCP1,NJPP1,645.6903131,42,63
BHCP1,AMBP1,1407.452403,42,64
BHCP1,BKSP1,663.3607929,42,65
BHCP1,GAUP1,782.4862985,42,66
KHRP1,SXVP1,1447.898273,43,1
KHRP1,KRIP1,1364.807601,43,2
KHRP1,BLRP2,1322.827021,43,3
KHRP1,MULP1,1308.480804,43,4
KHRP1,BLRP1,1269.347273,43,5
KHRP1,BAGP1,1221.453965,43,6
KHRP1,MAAP1,1397.541052,43,7
KHRP1,GDRP1,1281.086588,43,8
KHRP1,CTAP1,1123.105227,43,9
KHRP1,GTYP1,1082.375635,43,10
KHRP1,KRNP1,1010.539343,43,11
KHRP1,HBXP1,980.4739628,43,12
KHRP1,PGRP1,1066.753668,43,13
KHRP1,VGAP1,1113.344824,43,14
KHRP1,BGMP1,915.0415176,43,15
KHRP1,HYDP1,900.0984875,43,16
KHRP1,HYDP2,862.0185137,43,17
KHRP1,NPWP1,834.8957995,43,18
KHRP1,TPNP1,849.3095095,43,19
KHRP1,SATP1,1069.94746,43,20
KHRP1,SSEP1,735.9155751,43,21
KHRP1,STRP1,700.7860628,43,22
KHRP1,NDCP1,663.9121165,43,23
KHRP1,VTZP1,1200.493009,43,24
KHRP1,ADBP1,705.8031524,43,25
KHRP1,PNQP1,596.9133083,43,26
KHRP1,AWBP1,500.594873,43,27
KHRP1,MLGP1,543.6618569,43,28
KHRP1,BOMP1,536.5105273,43,29
KHRP1,NAGP1,630.8837677,43,30
KHRP1,DHIP1,371.3317738,43,31
KHRP1,VAPP1,418.0929253,43,32
KHRP1,BAMP1,1269.446029,43,33
KHRP1,RPRP1,864.8342584,43,34
KHRP1,STVP1,325.1262181,43,35
KHRP1,IDRP1,274.7330795,43,36
KHRP1,NURP1,582.8443014,43,37
KHRP1,SBPP1,1089.990435,43,38
KHRP1,BDQP1,195.0410947,43,39
KHRP1,AMDP1,166.678026,43,40
KHRP1,KDJP1,1264.923715,43,41
KHRP1,BHCP1,1366.247363,43,42
KHRP1,KHRP1,9.50E-05,43,43
KHRP1,CORP1,135.0605525,43,44
KHRP1,JHSP1,514.669938,43,45
KHRP1,IXWP1,1299.119789,43,46
KHRP1,BHLP1,173.9376961,43,47
KHRP1,VNSP1,970.0541965,43,48
KHRP1,AUBP1,1090.054387,43,49
KHRP1,KNUP1,734.4330687,43,50
KHRP1,DBDP1,1305.432058,43,51
KHRP1,CCUP1,1499.096591,43,52
KHRP1,SYNP1,545.7117025,43,53
KHRP1,JAIP1,377.3561772,43,54
KHRP1,AGRP1,577.8090664,43,55
KHRP1,AGRP2,556.7862467,43,56
KHRP1,GKPP1,1009.840629,43,57
KHRP1,BPCP1,1487.387875,43,58
KHRP1,MZUP1,1202.931266,43,59
KHRP1,DELP1,572.6018211,43,60
KHRP1,DELP3,638.0325585,43,61
KHRP1,PGHP1,799.3208936,43,62
KHRP1,NJPP1,1517.769619,43,63
KHRP1,AMBP1,763.8151084,43,64
KHRP1,BKSP1,1643.747983,43,65
KHRP1,GAUP1,1840.443219,43,66
CORP1,SXVP1,1507.825577,44,1
CORP1,KRIP1,1421.267892,44,2
CORP1,BLRP2,1382.20645,44,3
CORP1,MULP1,1359.903178,44,4
CORP1,BLRP1,1332.394039,44,5
CORP1,BAGP1,1277.872392,44,6
CORP1,MAAP1,1434.285329,44,7
CORP1,GDRP1,1315.260446,44,8
CORP1,CTAP1,1193.287962,44,9
CORP1,GTYP1,1136.006386,44,10
CORP1,KRNP1,1055.38066,44,11
CORP1,HBXP1,1062.797772,44,12
CORP1,PGRP1,1085.8675,44,13
CORP1,VGAP1,1124.888492,44,14
CORP1,BGMP1,1002.903735,44,15
CORP1,HYDP1,933.4941452,44,16
CORP1,HYDP2,893.9237816,44,17
CORP1,NPWP1,925.0252846,44,18
CORP1,TPNP1,874.9372016,44,19
CORP1,SATP1,1072.395356,44,20
CORP1,SSEP1,802.7224453,44,21
CORP1,STRP1,794.7383891,44,22
CORP1,NDCP1,695.3181654,44,23
CORP1,VTZP1,1180.090855,44,24
CORP1,ADBP1,711.9938472,44,25
CORP1,PNQP1,695.746716,44,26
CORP1,AWBP1,564.2875199,44,27
CORP1,MLGP1,568.6344172,44,28
CORP1,BOMP1,645.9739025,44,29
CORP1,NAGP1,606.3070138,44,30
CORP1,DHIP1,445.551614,44,31
CORP1,VAPP1,533.7742201,44,32
CORP1,BAMP1,1220.968896,44,33
CORP1,RPRP1,812.4532768,44,34
CORP1,STVP1,443.4164586,44,35
CORP1,IDRP1,276.9334667,44,36
CORP1,NURP1,516.6131195,44,37
CORP1,SBPP1,1022.695615,44,38
CORP1,BDQP1,315.9535307,44,39
CORP1,AMDP1,301.3509327,44,40
CORP1,KDJP1,1188.255058,44,41
CORP1,BHCP1,1293.051277,44,42
CORP1,KHRP1,135.0605525,44,43
CORP1,CORP1,0,44,44
CORP1,JHSP1,395.6264867,44,45
CORP1,IXWP1,1210.938793,44,46
CORP1,BHLP1,53.99585401,44,47
CORP1,VNSP1,860.7975161,44,48
CORP1,AUBP1,985.6824244,44,49
CORP1,KNUP1,611.719765,44,50
CORP1,DBDP1,1208.282484,44,51
CORP1,CCUP1,1409.921611,44,52
CORP1,SYNP1,411.3948578,44,53
CORP1,JAIP1,248.6026361,44,54
CORP1,AGRP1,443.3053655,44,55
CORP1,AGRP2,421.7938738,44,56
CORP1,GKPP1,888.3583998,44,57
CORP1,BPCP1,1387.73437,44,58
CORP1,MZUP1,1087.407523,44,59
CORP1,DELP1,442.0215432,44,60
CORP1,DELP3,507.8622345,44,61
CORP1,PGHP1,664.2637029,44,62
CORP1,NJPP1,1401.66936,44,63
CORP1,AMBP1,641.0529778,44,64
CORP1,BKSP1,1530.052355,44,65
CORP1,GAUP1,1727.267225,44,66
JHSP1,SXVP1,1531.811724,45,1
JHSP1,KRIP1,1438.561909,45,2
JHSP1,BLRP2,1410.63787,45,3
JHSP1,MULP1,1364.921053,45,4
JHSP1,BLRP1,1375.027292,45,5
JHSP1,BAGP1,1303.140821,45,6
JHSP1,MAAP1,1390.64696,45,7
JHSP1,GDRP1,1270.704802,45,8
JHSP1,CTAP1,1266.814335,45,9
JHSP1,GTYP1,1162.704307,45,10
JHSP1,KRNP1,1062.581922,45,11
JHSP1,HBXP1,1183.769478,45,12
JHSP1,PGRP1,1014.127661,45,13
JHSP1,VGAP1,1027.49924,45,14
JHSP1,BGMP1,1145.987013,45,15
JHSP1,HYDP1,919.9066635,45,16
JHSP1,HYDP2,881.0115681,45,17
JHSP1,NPWP1,1081.673793,45,18
JHSP1,TPNP1,846.3440819,45,19
JHSP1,SATP1,953.1797138,45,20
JHSP1,SSEP1,903.1460804,45,21
JHSP1,STRP1,975.6694928,45,22
JHSP1,NDCP1,714.2181344,45,23
JHSP1,VTZP1,986.5018616,45,24
JHSP1,ADBP1,655.5653061,45,25
JHSP1,PNQP1,902.4041824,45,26
JHSP1,AWBP1,699.3158232,45,27
JHSP1,MLGP1,601.9866494,45,28
JHSP1,BOMP1,889.8542074,45,29
JHSP1,NAGP1,486.4025492,45,30
JHSP1,DHIP1,637.5653448,45,31
JHSP1,VAPP1,809.2196578,45,32
JHSP1,BAMP1,948.439361,45,33
JHSP1,RPRP1,562.6134718,45,34
JHSP1,STVP1,738.2230809,45,35
JHSP1,IDRP1,409.2314644,45,36
JHSP1,NURP1,293.7092126,45,37
JHSP1,SBPP1,712.1139784,45,38
JHSP1,BDQP1,638.1856633,45,39
JHSP1,AMDP1,663.9743025,45,40
JHSP1,KDJP1,848.3245772,45,41
JHSP1,BHCP1,957.8534445,45,42
JHSP1,KHRP1,514.669938,45,43
JHSP1,CORP1,395.6264867,45,44
JHSP1,JHSP1,0,45,45
JHSP1,IXWP1,846.8824926,45,46
JHSP1,BHLP1,393.5726638,45,47
JHSP1,VNSP1,469.2246631,45,48
JHSP1,AUBP1,598.6597778,45,49
JHSP1,KNUP1,220.8150756,45,50
JHSP1,DBDP1,829.0571045,45,51
JHSP1,CCUP1,1041.252071,45,52
JHSP1,SYNP1,179.1391905,45,53
JHSP1,JAIP1,321.65338,45,54
JHSP1,AGRP1,198.0778828,45,55
JHSP1,AGRP2,215.7284819,45,56
JHSP1,GKPP1,495.1776884,45,57
JHSP1,BPCP1,1003.625151,45,58
JHSP1,MZUP1,691.8027439,45,59
JHSP1,DELP1,352.266136,45,60
JHSP1,DELP3,394.0666875,45,61
JHSP1,PGHP1,395.6173805,45,62
JHSP1,NJPP1,1006.057285,45,63
JHSP1,AMBP1,556.7153532,45,64
JHSP1,BKSP1,1134.60319,45,65
JHSP1,GAUP1,1331.87758,45,66
IXWP1,SXVP1,1513.898825,46,1
IXWP1,KRIP1,1429.433073,46,2
IXWP1,BLRP2,1431.540104,46,3
IXWP1,MULP1,1350.455284,46,4
IXWP1,BLRP1,1433.986094,46,5
IXWP1,BAGP1,1347.898328,46,6
IXWP1,MAAP1,1265.964908,46,7
IXWP1,GDRP1,1181.50826,46,8
IXWP1,CTAP1,1416.263143,46,9
IXWP1,GTYP1,1256.534018,46,10
IXWP1,KRNP1,1158.141894,46,11
IXWP1,HBXP1,1444.555498,46,12
IXWP1,PGRP1,974.0838363,46,13
IXWP1,VGAP1,925.1623366,46,14
IXWP1,BGMP1,1456.371365,46,15
IXWP1,HYDP1,1044.547543,46,16
IXWP1,HYDP2,1028.361447,46,17
IXWP1,NPWP1,1433.979304,46,18
IXWP1,TPNP1,985.6544959,46,19
IXWP1,SATP1,843.4430186,46,20
IXWP1,SSEP1,1230.175921,46,21
IXWP1,STRP1,1399.615338,46,22
IXWP1,NDCP1,1018.082087,46,23
IXWP1,VTZP1,674.4064474,46,24
IXWP1,ADBP1,884.5295455,46,25
IXWP1,PNQP1,1387.855076,46,26
IXWP1,AWBP1,1173.289872,46,27
IXWP1,MLGP1,1006.750617,46,28
IXWP1,BOMP1,1431.130354,46,29
IXWP1,NAGP1,785.5885456,46,30
IXWP1,DHIP1,1209.580873,46,31
IXWP1,VAPP1,1414.70943,46,32
IXWP1,BAMP1,425.5728386,46,33
IXWP1,RPRP1,524.6800769,46,34
IXWP1,STVP1,1386.451497,46,35
IXWP1,IDRP1,1069.261743,46,36
IXWP1,NURP1,725.6983447,46,37
IXWP1,SBPP1,294.3278355,46,38
IXWP1,BDQP1,1342.578545,46,39
IXWP1,AMDP1,1406.057135,46,40
IXWP1,KDJP1,135.7255649,46,41
IXWP1,BHCP1,192.7261489,46,42
IXWP1,KHRP1,1299.119789,46,43
IXWP1,CORP1,1210.938793,46,44
IXWP1,JHSP1,846.8824926,46,45
IXWP1,IXWP1,9.50E-05,46,46
IXWP1,BHLP1,1224.199869,46,47
IXWP1,VNSP1,419.3475763,46,48
IXWP1,AUBP1,291.7528371,46,49
IXWP1,KNUP1,700.322675,46,50
IXWP1,DBDP1,113.9452827,46,51
IXWP1,CCUP1,200.0519363,46,52
IXWP1,SYNP1,962.2316673,46,53
IXWP1,JAIP1,1164.160222,46,54
IXWP1,AGRP1,954.5191712,46,55
IXWP1,AGRP2,989.7283934,46,56
IXWP1,GKPP1,534.9511297,46,57
IXWP1,BPCP1,241.3523878,46,58
IXWP1,MZUP1,389.2095163,46,59
IXWP1,DELP1,1125.579147,46,60
IXWP1,DELP3,1131.410218,46,61
IXWP1,PGHP1,956.322737,46,62
IXWP1,NJPP1,478.0370686,46,63
IXWP1,AMBP1,1251.550397,46,64
IXWP1,BKSP1,522.3515677,46,65
IXWP1,GAUP1,673.4772867,46,66
BHLP1,SXVP1,1561.033722,47,1
BHLP1,KRIP1,1474.23265,47,2
BHLP1,BLRP2,1435.411346,47,3
BHLP1,MULP1,1412.442667,47,4
BHLP1,BLRP1,1385.85894,47,5
BHLP1,BAGP1,1330.889038,47,6
BHLP1,MAAP1,1485.064576,47,7
BHLP1,GDRP1,1365.769864,47,8
BHLP1,CTAP1,1247.124439,47,9
BHLP1,GTYP1,1188.863219,47,10
BHLP1,KRNP1,1107.449548,47,11
BHLP1,HBXP1,1116.765806,47,12
BHLP1,PGRP1,1134.263746,47,13
BHLP1,VGAP1,1171.828546,47,14
BHLP1,BGMP1,1056.707062,47,15
BHLP1,HYDP1,984.3297071,47,16
BHLP1,HYDP2,944.6237031,47,17
BHLP1,NPWP1,978.6983817,47,18
BHLP1,TPNP1,924.7743467,47,19
BHLP1,SATP1,1117.577096,47,20
BHLP1,SSEP1,856.5494516,47,21
BHLP1,STRP1,848.100216,47,22
BHLP1,NDCP1,746.3800637,47,23
BHLP1,VTZP1,1219.447176,47,24
BHLP1,ADBP1,758.9944107,47,25
BHLP1,PNQP1,748.5782064,47,26
BHLP1,AWBP1,618.1492267,47,27
BHLP1,MLGP1,619.2911364,47,28
BHLP1,BOMP1,697.1874067,47,29
BHLP1,NAGP1,646.9215426,47,30
BHLP1,DHIP1,499.5071963,47,31
BHLP1,VAPP1,583.4078123,47,32
BHLP1,BAMP1,1251.393549,47,33
BHLP1,RPRP1,842.9883367,47,34
BHLP1,STVP1,492.102382,47,35
BHLP1,IDRP1,327.1519281,47,36
BHLP1,NURP1,544.3439165,47,37
BHLP1,SBPP1,1046.420488,47,38
BHLP1,BDQP1,363.2719284,47,39
BHLP1,AMDP1,339.7435205,47,40
BHLP1,KDJP1,1207.278699,47,41
BHLP1,BHCP1,1313.389304,47,42
BHLP1,KHRP1,173.9376961,47,43
BHLP1,CORP1,53.99585401,47,44
BHLP1,JHSP1,393.5726638,47,45
BHLP1,IXWP1,1224.199869,47,46
BHLP1,BHLP1,0,47,47
BHLP1,VNSP1,862.444893,47,48
BHLP1,AUBP1,990.1665048,47,49
BHLP1,KNUP1,603.3780994,47,50
BHLP1,DBDP1,1216.556617,47,51
BHLP1,CCUP1,1422.190604,47,52
BHLP1,SYNP1,385.7967777,47,53
BHLP1,JAIP1,203.4191496,47,54
BHLP1,AGRP1,416.6597297,47,55
BHLP1,AGRP2,392.0829302,47,56
BHLP1,GKPP1,879.7846254,47,57
BHLP1,BPCP1,1394.098009,47,58
BHLP1,MZUP1,1083.449082,47,59
BHLP1,DELP1,398.7083702,47,60
BHLP1,DELP3,464.0977864,47,61
BHLP1,PGHP1,631.6471835,47,62
BHLP1,NJPP1,1396.565972,47,63
BHLP1,AMBP1,592.2864424,47,64
BHLP1,BKSP1,1526.644018,47,65
BHLP1,GAUP1,1723.997316,47,66
VNSP1,SXVP1,1597.915367,48,1
VNSP1,KRIP1,1505.374475,48,2
VNSP1,BLRP2,1492.733695,48,3
VNSP1,MULP1,1425.084922,48,4
VNSP1,BLRP1,1476.457601,48,5
VNSP1,BAGP1,1392.916166,48,6
VNSP1,MAAP1,1390.90309,48,7
VNSP1,GDRP1,1283.596016,48,8
VNSP1,CTAP1,1412.935956,48,9
VNSP1,GTYP1,1271.42304,48,10
VNSP1,KRNP1,1164.890115,48,11
VNSP1,HBXP1,1387.438731,48,12
VNSP1,PGRP1,1033.630968,48,13
VNSP1,VGAP1,1012.444622,48,14
VNSP1,BGMP1,1375.244453,48,15
VNSP1,HYDP1,1025.921512,48,16
VNSP1,HYDP2,996.2968948,48,17
VNSP1,NPWP1,1330.90276,48,18
VNSP1,TPNP1,952.6897542,48,19
VNSP1,SATP1,924.9117242,48,20
VNSP1,SSEP1,1126.73445,48,21
VNSP1,STRP1,1259.210501,48,22
VNSP1,NDCP1,905.1962263,48,23
VNSP1,VTZP1,846.5396251,48,24
VNSP1,ADBP1,789.6109244,48,25
VNSP1,PNQP1,1216.366224,48,26
VNSP1,AWBP1,993.2085352,48,27
VNSP1,MLGP1,842.3660228,48,28
VNSP1,BOMP1,1233.963261,48,29
VNSP1,NAGP1,630.6561807,48,30
VNSP1,DHIP1,984.9511849,48,31
VNSP1,VAPP1,1184.553216,48,32
VNSP1,BAMP1,687.1898687,48,33
VNSP1,RPRP1,475.2198319,48,34
VNSP1,STVP1,1133.449307,48,35
VNSP1,IDRP1,791.9929809,48,36
VNSP1,NURP1,474.5466031,48,37
VNSP1,SBPP1,432.4105458,48,38
VNSP1,BDQP1,1058.953184,48,39
VNSP1,AMDP1,1103.813957,48,40
VNSP1,KDJP1,472.4546909,48,41
VNSP1,BHCP1,578.3020255,48,42
VNSP1,KHRP1,970.0541965,48,43
VNSP1,CORP1,860.7975161,48,44
VNSP1,JHSP1,469.2246631,48,45
VNSP1,IXWP1,419.3475763,48,46
VNSP1,BHLP1,862.444893,48,47
VNSP1,VNSP1,0,48,48
VNSP1,AUBP1,135.3026374,48,49
VNSP1,KNUP1,287.3163387,48,50
VNSP1,DBDP1,372.6648239,48,51
VNSP1,CCUP1,595.9217245,48,52
VNSP1,SYNP1,553.9422944,48,53
VNSP1,JAIP1,768.5918247,48,54
VNSP1,AGRP1,542.4723331,48,55
VNSP1,AGRP2,578.3548072,48,56
VNSP1,GKPP1,166.5658328,48,57
VNSP1,BPCP1,537.9852159,48,58
VNSP1,MZUP1,245.2285457,48,59
VNSP1,DELP1,709.8457622,48,60
VNSP1,DELP3,712.7595192,48,61
VNSP1,PGHP1,540.7305953,48,62
VNSP1,NJPP1,554.7575217,48,63
VNSP1,AMBP1,832.9488917,48,64
VNSP1,BKSP1,675.4236507,48,65
VNSP1,GAUP1,871.2458403,48,66
AUBP1,SXVP1,1596.880458,49,1
AUBP1,KRIP1,1506.176762,49,2
AUBP1,BLRP2,1498.174934,49,3
AUBP1,MULP1,1425.557829,49,4
AUBP1,BLRP1,1487.762072,49,5
AUBP1,BAGP1,1402.589804,49,6
AUBP1,MAAP1,1374.724376,49,7
AUBP1,GDRP1,1273.634197,49,8
AUBP1,CTAP1,1438.252923,49,9
AUBP1,GTYP1,1289.380322,49,10
AUBP1,KRNP1,1184.032869,49,11
AUBP1,HBXP1,1429.513286,49,12
AUBP1,PGRP1,1033.568299,49,13
AUBP1,VGAP1,1003.008532,49,14
AUBP1,BGMP1,1424.729596,49,15
AUBP1,HYDP1,1050.950841,49,16
AUBP1,HYDP2,1025.108431,49,17
AUBP1,NPWP1,1386.816864,49,18
AUBP1,TPNP1,980.9188632,49,19
AUBP1,SATP1,915.4105452,49,20
AUBP1,SSEP1,1180.477154,49,21
AUBP1,STRP1,1326.014581,49,22
AUBP1,NDCP1,958.3725952,49,23
AUBP1,VTZP1,805.8324966,49,24
AUBP1,ADBP1,834.2054218,49,25
AUBP1,PNQP1,1292.323767,49,26
AUBP1,AWBP1,1069.308033,49,27
AUBP1,MLGP1,910.9912111,49,28
AUBP1,BOMP1,1317.88045,49,29
AUBP1,NAGP1,690.4874689,49,30
AUBP1,DHIP1,1074.781431,49,31
AUBP1,VAPP1,1277.933491,49,32
AUBP1,BAMP1,613.197931,49,33
AUBP1,RPRP1,488.6738004,49,34
AUBP1,STVP1,1233.161986,49,35
AUBP1,IDRP1,895.6279325,49,36
AUBP1,NURP1,562.3607099,49,37
AUBP1,SBPP1,375.0837165,49,38
AUBP1,BDQP1,1166.970829,49,39
AUBP1,AMDP1,1217.315814,49,40
AUBP1,KDJP1,365.1791864,49,41
AUBP1,BHCP1,464.3195795,49,42
AUBP1,KHRP1,1090.054387,49,43
AUBP1,CORP1,985.6824244,49,44
AUBP1,JHSP1,598.6597778,49,45
AUBP1,IXWP1,291.7528371,49,46
AUBP1,BHLP1,990.1665048,49,47
AUBP1,VNSP1,135.3026374,49,48
AUBP1,AUBP1,9.50E-05,49,49
AUBP1,KNUP1,422.6161564,49,50
AUBP1,DBDP1,237.3921425,49,51
AUBP1,CCUP1,461.359707,49,52
AUBP1,SYNP1,689.2141905,49,53
